380,19,144,863,974,0.54,28,61
514,57,218,608,933,0.25,28,62.22
462,0,184.8,723,1018,0.1,91,46.51
427,85.4,163.97,690,1050,0.2,91,65.79
371,20,207,750,994,1.2,3,26.3
380,0,137,868,995,0.3,3,41.3
500,0,170,560,1305,1.28,1,35.5
500,0,170,560,1305,1,28,57.9
322,23,172.5,775,1045,0,28,41.51
313,78,207,750,994,1.83,180,46.9
425,75,160,560,1307,1.42,7,81.9
325,0,205,900,940,0.4,7,27.8
495,55,165,546,1273,1.05,3,47.9
325,0,205,900,940,0.4,90,44.7
317,79,210,844,951,1.07,28,30.8
393,0,157.2,785,975,0.9,28,52.22
571,0,219,633,933,0.18,28,57.12
376,20,210,844,951,0.95,28,33.6
371,20,207,750,994,1.2,3,25.4
371,20,207,750,994,1.12,1,17.9
425,75,190,745,945,0.28,28,61.5
462,0,184.8,723,1018,0.1,7,36.52
352,39,207,750,994,1.48,7,35
270,30,138,660,1290,0.8,14,28.27
352,39,207,750,994,1.6,28,51.8
313,78,207,750,994,2,90,47.3
400,171,215,557,933,0.65,3,32.64
312,78,156,713,1079,1,7,33.82
337,60,210,844,951,1.03,28,32.1
240,60,138,660,1290,0.8,7,19.95
550,0,165,550,1283,1.2,7,78.9
440,110,165,540,1261,1.35,7,86
313.75,55.35,184.5,608.13,1253.5,0,28,29.17
495,55,165,546,1273,1.05,28,72.8
495,55,165,546,1273,1.24,7,83.6
261.37,46.13,184.5,623.79,1287.9,0,14,20.6
240,60,138,660,1290,0.8,28,29.93
396,0,210,844,951,0,28,35.4
228,97,205,900,940,1.61,90,33.7
352,39,207,750,994,1.48,3,28.2
468,82,165,543,1267,1.31,1,35.3
408,0,204,758,983,0,91,36.62
313,78,207,750,994,1.9,3,24.5
400,100,190,745,945,0.57,7,52.8
268,115,202.99,575,1150,0,28,37.6
440,110,165,540,1261,1.35,90,106.5
500,0,170,560,1305,1,7,49.8
495,55,165,546,1273,1.05,7,60.6
313,78,207,750,994,1.83,28,40.6
369,0,184.5,608.13,1253.5,0,14,26.83
457,114,216,582,933,0.46,56,62.22
390,0,156,713,1079,0.5,28,53.12
400,100,170,551,1285,1,3,46.9
307.5,0,184.5,623.79,1287.9,0,7,19.77
332,59,207,750,994,1.6,1,18.2
260,65,221,894,930,0,3,16
427,85.4,163.97,690,1050,0.2,7,40.29
550,0,165,550,1283,1.2,3,67.2
383,42,221,737,933,0.07,91,57.12
228,97,228,890,927,0,28,30
285,15,138,660,1290,0.8,28,30.5
270,30,138,660,1290,0.8,7,20.73
457,114,216,582,933,0.46,1,26.52
500,0,160,567,1324,1.1,7,51
380,38,150,852,960,0.64,7,59.8
450,50,190,745,945,0.22,3,43.8
514,57,218,608,933,0.25,3,41.82
427,85.4,163.97,690,1050,0.8,28,48.35
352,39,207,750,994,1.48,7,35
571,0,219,633,933,0.18,56,61.2
351,39,156,713,1079,1,28,52.37
356,40,210,844,951,0.98,28,32.4
427,85.4,163.97,690,1050,0.8,7,31.11
400,100,170,551,1285,1,7,59.1
468,34,140.56,730,1020,2.05,90,83.74
332,59,207,750,994,1.78,3,26.1
285,15,138,660,1290,0.8,14,27.72
380,0,137,868,995,0.3,28,61.5
260,65,221,894,930,0,1,12.2
325,0,205,900,940,0.4,1,10.8
361,19,137,868,995,0.55,3,40.1
380,0,190,815,995,0,7,32
327,65.4,196.2,758,983,0,28,35.19
364,19,202.99,575,1150,0,7,27.6
500,0,160,567,1324,1.1,28,59.6
514,57,218,608,933,0.25,7,47.94
783,87,212,344,933,0.41,56,70.38
383,0,202.99,575,1150,0,14,32.3
391,0,207,750,994,0.63,1,19.1
408,0,204,758,983,0,7,25.09
401,29,137.6,765,1000,1.88,90,73.64
500,0,170,560,1305,1,90,64.9
440,110,165,540,1261,1.35,3,66.5
415.12,46.13,184.5,582,1204,0,28,35.7
261.37,46.13,184.5,623.79,1287.9,0,28,26.52
450,50,170,555,1294,1.28,7,78.9
313,78,207,750,994,2,180,49.8
380,38,150,852,960,0.64,3,47.2
323,57,137,868,995,0.9,7,50.9
400,100,170,551,1285,1.28,90,100.1
425,75,170,553,1290,1.28,3,57.3
332,59,207,750,994,1.6,1,18.2
427,85.4,163.97,690,1050,0.8,91,69.87
276.7,30.8,184.5,623.79,1287.9,0,14,22.85
261.37,46.13,184.5,623.79,1287.9,0,7,16.63
500,0,160,567,1324,1.1,1,20.9
440,110,165,540,1261,1.35,28,98.1
416,41.6,183.04,723,1018,0.27,91,52.43
380,38,150,852,960,0.64,28,68.6
400,100,160,558,1301,1.47,28,94.3
400,100,160,558,1301,1.24,28,72.7
352,39,207,750,994,1.6,1,19.9
462,0,184.8,723,1018,0.1,28,43.15
228,97,228,890,927,0,3,12.2
260,65,205,900,940,1,180,37.6
468,82,165,543,1267,1.11,28,75.1
400,100,160,558,1301,1.24,3,48.7
325,0,205,900,940,0,90,33.6
313,78,207,750,994,2,3,25.2
240,60,138,660,1290,0.8,14,27.21
571,0,219,633,933,0.18,14,55.08
425,75,170,553,1290,1.28,28,90.3
534,0,170.88,690,1050,0.4,91,61.81
358,26,153.6,795,980,0.91,28,53.04
260,65,205,900,940,1,1,12.8
383,42,221,737,933,0.07,56,52.02
307.5,0,184.5,623.79,1287.9,0,14,23.46
306,77,202.99,575,1150,0,14,39.3
287,96,202.99,575,1150,0,14,36.1
380,57,157,839,947,0.88,1,29.7
370.5,19.5,156,713,1079,0.5,28,54.31
425,75,170,553,1290,1,28,67.2
313,78,207,750,994,2,28,41.7
475,25,190,745,945,0.16,28,62
352,39,207,750,994,1.35,1,19.4
425,75,160,560,1307,1.42,28,93.4
342,38,137,868,995,0.6,1,29.7
571,0,219,633,933,0.18,7,51
500,0,160,567,1324,1.3,90,94
457,114,216,582,933,0.46,14,53.04
371,20,207,750,994,1.2,1,17.2
380,57,157,839,947,0.88,28,61.1
380,76,164,827,933,1.02,1,28.5
500,0,170,560,1305,1.28,90,90.5
416,41.6,183.04,723,1018,0.27,7,28.46
391,0,207,750,994,0.63,180,45.7
783,87,212,344,933,0.41,91,75.48
415.12,46.13,184.5,582,1204,0,14,27.95
427,85.4,163.97,690,1050,0.2,28,52.43
571,0,219,633,933,0.18,3,46.92
300,0,138,660,1290,0.8,7,19.86
249,134,202.99,575,1150,0,14,31.1
783,87,212,344,933,0.41,7,63.24
380,0,137,868,995,0.3,7,49.9
468,82,165,543,1267,1.11,90,84.9
450,50,160,562,1313,1.14,3,45.8
500,0,170,560,1305,1,3,39.9
400,100,170,551,1285,1.28,1,31.1
500,0,190,745,945,0.11,28,61
514,57,218,608,933,0.25,14,53.04
332,59,207,750,994,1.78,7,32.7
313,78,207,750,994,1.9,28,41
514,57,218,608,933,0.25,1,27.54
332,59,207,750,994,1.6,3,25.1
391,0,207,750,994,0.63,7,30.2
330.94,17.42,191.6,572.74,1189.5,0,28,27.75
450,50,160,562,1313,1.35,7,80.6
513,0,143.64,720,1005,2,28,70.89
332,59,207,750,994,1.7,1,18
313,78,207,750,994,1.83,7,29.8
331.5,58.5,156,713,1079,1,28,45.35
380,19,144,863,974,0.54,7,50.2
380,19,144,863,974,0.54,3,41.5
400,171,215,557,933,0.65,28,55.08
392.06,69.19,184.5,582,1204,0,7,21.42
783,87,212,344,933,0.41,28,67.32
326,57,202.99,575,1150,0,28,41.8
228,97,205,900,940,1.61,1,11.4
400,100,190,745,945,0.57,3,43.3
228,97,228,890,927,0,7,15.5
383,42,221,737,933,0.07,1,16.32
313,78,207,750,994,1.9,7,30.5
313,78,207,750,994,2,7,32.1
500,0,170,560,1305,1,1,18.9
450,50,190,745,945,0.22,1,27.3
323,57,137,868,995,0.9,28,62.9
352,39,207,750,994,1.35,7,34.3
513,0,143.64,720,1005,2,90,75.79
393,0,157.2,785,975,0.9,90,57.83
400,100,170,551,1285,1,90,77.2
370.5,19.5,156,713,1079,0.5,7,38.8
500,0,190,745,945,0.11,3,44.2
425,75,160,560,1307,1.42,1,33.8
260,65,205,900,940,1,28,32
495,55,165,546,1273,1.24,90,104.1
332,59,207,750,994,1.6,7,31.3
400,100,170,551,1285,1.28,3,59.2
514,57,218,608,933,0.25,56,63.24
342,38,137,868,995,0.6,3,45.1
313,78,207,750,994,1.83,7,29.8
450,50,160,562,1313,1.35,3,58.9
260,65,205,900,940,1,7,22.8
332,59,207,750,994,1.7,3,25.2
448,0,143.36,765,1005,1.2,90,68.03
332,59,207,750,994,1.78,1,19.3
332,59,207,750,994,1.78,28,44.4
500,0,160,567,1324,1.3,1,37.8
425,75,160,560,1307,1.2,7,61.2
380,76,164,827,933,1.02,3,39.8
352,39,207,750,994,1.35,28,48.4
400,171,215,557,933,0.65,1,19.38
352,39,207,750,994,1.6,3,29.6
371,20,207,750,994,1.2,1,18.3
332,59,207,750,994,1.7,28,42.9
306,77,202.99,575,1150,0,7,29.7
351,39,156,713,1079,1,7,36.8
450,50,160,562,1313,1.14,1,21.7
313,78,207,750,994,1.9,1,17.8
313.75,55.35,184.5,608.13,1253.5,0,7,17.85
383,42,221,737,933,0.07,7,37.74
550,0,165,550,1283,1.02,7,53.6
391,0,207,750,994,0.63,7,30.2
327,65.4,196.2,758,983,0,91,45.29
370,74,177.6,723,1018,0.4,91,52.53
380,57,157,839,947,0.88,3,41
300,0,138,660,1290,0.8,14,27.08
345,38,202.99,575,1150,0,28,41.3
425,75,170,553,1290,1.28,1,32.6
425,75,160,560,1307,1.2,1,21.8
450,50,170,555,1294,1.28,28,89.7
369,0,184.5,608.13,1253.5,0,7,21.73
285,15,138,660,1290,0.8,7,20.33
352,39,207,750,994,1.35,7,34.3
383,42,221,737,933,0.07,14,40.8
352,39,207,750,994,1.6,7,36.7
468,82,165,543,1267,1.31,90,104.4
425,75,190,745,945,0.28,3,44.1
371,20,207,750,994,1.2,7,31.1
383,0,202.99,575,1150,0,7,27.2
468,34,140.56,730,1020,2.05,28,76.4
380,57,157,839,947,0.88,7,50.8
332,59,207,750,994,1.78,1,19.3
352,39,207,750,994,1.35,1,19.4
371,20,207,750,994,1.2,1,17.2
323,57,137,868,995,0.9,3,40
326,57,202.99,575,1150,0,7,29.3
783,87,212,344,933,0.41,1,41.82
367,36.7,201.85,758,983,0.3,7,25.4
450,50,160,562,1313,1.14,90,78.2
425,75,160,560,1307,1.2,3,46.5
313,78,207,750,994,2,1,18.1
534,0,170.88,690,1050,0.4,7,49.37
325,0,205,900,940,0.4,180,45.8
400,171,215,557,933,0.65,14,52.02
260,65,221,894,930,0,90,32.5
352,39,207,750,994,1.35,3,28.1
276.7,30.8,184.5,623.79,1287.9,0,7,19.28
287,96,202.99,575,1150,0,28,38.8
332,59,207,750,994,1.7,1,18
364,19,202.99,575,1150,0,90,43.3
425,75,190,745,945,0.28,7,50.5
297,99,210,844,951,1.11,28,29.7
371,20,207,750,994,1.2,28,40.7
450,50,160,562,1313,1.14,7,58
332.1,36.9,184.5,608.13,1253.5,0,7,21.32
323,57,137,868,995,0.9,1,23.7
332,59,207,750,994,1.7,7,30.8
371,20,207,750,994,1.2,3,26.3
468,82,165,543,1267,1.11,3,49
332,59,207,750,994,1.7,7,30.8
400,100,160,558,1301,1.47,7,82.8
425,75,170,553,1290,1.28,7,79.2
371,20,207,750,994,1.2,3,25.4
481,48.1,169.31,690,1050,0.2,7,52.12
550,0,165,550,1283,1.2,1,39.7
260,65,221,894,930,0,28,30.3
495,55,165,546,1273,1.05,1,22.7
500,0,160,567,1324,1.3,7,76.4
371,20,207,750,994,1.12,3,25.3
461.25,0,184.5,582,1204,0,28,36.31
326,57,202.99,575,1150,0,90,45.7
500,0,170,560,1305,1.28,7,73.8
401,29,137.6,765,1000,1.88,28,67.32
481,48.1,169.31,690,1050,0.7,91,63.95
268,115,202.99,575,1150,0,90,38.7
400,171,215,557,933,0.65,91,65.28
380,76,164,827,933,1.02,7,49.5
260,65,221,894,930,0,180,34.4
313,78,207,750,994,2,28,41.7
500,0,160,567,1324,1.1,3,41.3
325,0,205,900,940,0,180,35.9
380,0,137,868,995,0.3,1,30.4
249,134,202.99,575,1150,0,28,35.1
228,97,205,900,940,1.61,180,35
268,115,202.99,575,1150,0,14,33.5
339,0,169.5,845,990,0,90,44.78
313,78,207,750,994,1.83,3,24.5
371,20,207,750,994,1.2,7,29.8
400,100,170,551,1285,1,28,69.3
380,0,190,815,995,0,28,40.9
380,19,144,863,974,0.54,1,30.1
534,0,170.88,690,1050,0.4,28,56.61
440,110,165,540,1261,1.15,7,64.3
461.25,0,184.5,582,1204,0,7,24.28
383,42,221,737,933,0.07,28,47.94
500,0,160,567,1324,1.1,90,66.8
550,0,165,550,1283,1.02,1,22
370,74,177.6,723,1018,0.5,7,24.07
391,0,207,750,994,0.63,28,39.6
450,50,170,555,1294,1,7,56.8
400,100,170,551,1285,1.28,7,80.3
332,59,207,750,994,1.78,3,26.1
342,38,137,868,995,0.6,7,52.9
371,20,207,750,994,1.2,7,31.1
425,75,170,553,1290,1,90,75.8
371,20,207,750,994,1.12,7,30
461.25,0,184.5,582,1204,0,14,29.17
514,57,218,608,933,0.25,91,68.34
260,65,221,894,930,0,7,18.7
400,100,160,558,1301,1.47,3,60.7
304,76,137,868,995,1.15,1,23.8
228,97,228,890,927,0,90,30.1
327,65.4,196.2,758,983,0.4,28,36.62
313.75,55.35,184.5,608.13,1253.5,0,14,23.46
361,19,137,868,995,0.55,1,24.8
425,75,160,560,1307,1.2,90,81.5
371,20,207,750,994,1.2,28,42.2
367,36.7,201.85,758,983,0,7,24.58
304,76,137,868,995,1.15,7,48
367,36.7,201.85,758,983,0,28,32.13
391,0,207,750,994,0.63,90,44.1
450,50,170,555,1294,1,1,19.5
255,45,138,660,1290,0.8,28,31.88
345,38,202.99,575,1150,0,90,44.8
400,100,170,551,1285,1,1,20.1
500,0,170,560,1305,1.28,3,61.7
325,0,205,900,940,0.4,3,19.1
313,78,207,750,994,2,1,18.1
391,0,207,750,994,0.63,3,26.7
370,74,177.6,723,1018,0.4,7,30.29
325,0,205,900,940,0,3,17.7
448,0,143.36,765,1005,1.2,28,58.96
450,50,170,555,1294,1.28,1,29.9
450,50,160,562,1313,1.14,28,68.8
425,75,170,553,1290,1.28,90,99.1
500,0,190,745,945,0.11,7,53.6
296.11,52.2,191.6,572.74,1189.5,0,28,19.69
380,0,190,815,995,0,1,19
313,78,207,750,994,2,3,25.2
352,39,207,750,994,1.6,1,19.9
440,110,165,540,1261,1.15,90,86.8
550,0,165,550,1283,1.2,90,97.1
425,75,170,553,1290,1,3,45.2
369,0,184.5,608.13,1253.5,0,28,32.33
440,110,165,540,1261,1.35,1,37.5
391,0,207,750,994,0.63,1,19.1
339,0,169.5,845,990,0,28,37.74
450,50,170,555,1294,1,3,44.3
550,0,165,550,1283,1.02,3,43.5
371,20,207,750,994,1.12,3,25.3
450,50,190,745,945,0.22,7,50.8
457,114,216,582,933,0.46,3,38.76
358,26,153.6,795,980,0.91,90,58.45
370,74,177.6,723,1018,0.4,28,41.62
327,65.4,196.2,758,983,0,7,23.15
364,19,202.99,575,1150,0,14,34.2
260,65,205,900,940,1,3,18.6
500,0,190,745,945,0.11,1,31.4
481,48.1,169.31,690,1050,0.2,28,61.61
450,50,160,562,1313,1.35,90,100.3
380,38,150,852,960,0.64,1,31.2
371,20,207,750,994,1.2,7,29.8
255,45,138,660,1290,0.8,14,28.72
332,59,207,750,994,1.7,28,42.9
361,19,137,868,995,0.55,28,60.6
313,78,207,750,994,1.83,28,40.6
306,77,202.99,575,1150,0,90,46
550,0,165,550,1283,1.2,28,88.5
313,78,207,750,994,1.83,90,45.2
332,59,207,750,994,1.7,3,25.2
500,0,170,560,1305,1.28,28,82.8
571,0,219,633,933,0.18,1,30.6
332,59,207,750,994,1.6,3,25.1
342,38,137,868,995,0.6,28,66.7
450,50,170,555,1294,1.28,3,57.6
332,59,207,750,994,1.78,28,44.4
325,0,205,900,940,0.4,28,37.8
325,0,205,900,940,0,1,11.6
327,65.4,196.2,758,983,0.4,91,53.96
383,42,221,737,933,0.07,3,26.52
450,50,170,555,1294,1,90,75.6
352,39,207,750,994,1.6,3,29.6
287,96,202.99,575,1150,0,7,28.7
276.7,30.8,184.5,623.79,1287.9,0,28,29.38
228,97,228,890,927,0,180,30.1
415.12,46.13,184.5,582,1204,0,7,23.66
371,20,207,750,994,1.12,7,30
332,59,207,750,994,1.6,28,42.4
313,78,207,750,994,1.9,1,17.8
475,25,190,745,945,0.16,7,52.2
783,87,212,344,933,0.41,3,60.18
287,96,202.99,575,1150,0,90,43
260,65,205,900,940,1,90,37.6
367,36.7,201.85,758,983,0,91,36.21
380,0,190,815,995,0,3,25.2
450,50,190,745,945,0.22,28,64.2
345,38,202.99,575,1150,0,7,28
416,41.6,183.04,723,1018,0.2,7,41.92
304,76,137,868,995,1.15,3,39.8
550,0,165,550,1283,1.02,28,63.5
371,20,207,750,994,1.2,28,40.7
400,100,160,558,1301,1.24,90,82.2
313,78,207,750,994,1.83,1,17.3
307.5,0,184.5,623.79,1287.9,0,28,29.99
370,74,177.6,723,1018,0.5,28,40.19
425,75,160,560,1307,1.42,3,59.2
468,82,165,543,1267,1.31,3,63.2
364,19,202.99,575,1150,0,28,40
361,19,137,868,995,0.55,7,51.5
352,39,207,750,994,1.48,28,50.2
550,0,165,550,1283,1.02,90,71.7
400,100,190,745,945,0.57,28,60.4
400,100,190,745,945,0.57,1,31.2
277,119,210,844,951,1.15,28,26.6
392.06,69.19,184.5,582,1204,0,14,26.52
500,0,160,567,1324,1.3,3,63.9
313,78,207,750,994,1.9,7,30.5
332.1,36.9,184.5,608.13,1253.5,0,28,31.52
332.1,36.9,184.5,608.13,1253.5,0,14,26.21
425,75,190,745,945,0.28,1,31.7
352,39,207,750,994,1.6,7,36.7
400,100,160,558,1301,1.47,1,34.2
425,75,170,553,1290,1,1,19.7
367,36.7,201.85,758,983,0.3,91,38.66
425,75,160,560,1307,1.42,90,101.8
416,41.6,183.04,723,1018,0.2,91,56
352,39,207,750,994,1.48,1,20.3
268,115,202.99,575,1150,0,7,27.4
249,134,202.99,575,1150,0,90,37.2
495,55,165,546,1273,1.24,1,34.7
255,45,138,660,1290,0.8,7,21.06
400,100,160,558,1301,1.47,90,103.3
306,77,202.99,575,1150,0,28,42.5
400,171,215,557,933,0.65,7,43.86
390,0,156,713,1079,0.5,7,37.2
383,0,202.99,575,1150,0,28,37.1
468,82,165,543,1267,1.11,7,62.5
400,171,215,557,933,0.65,56,61.2
345,38,202.99,575,1150,0,14,35.3
371,20,207,750,994,1.12,1,17.9
440,110,165,540,1261,1.15,3,51.5
380,76,164,827,933,1.02,28,60.5
325,0,205,900,940,0,7,20.8
348.36,0,191.6,572.74,1189.5,0,28,30.21
270,30,138,660,1290,0.8,28,31.1
313.52,34.83,191.6,572.74,1189.5,0,28,32.79
228,97,205,900,940,1.61,3,15.7
371,20,207,750,994,1.2,1,18.3
400,100,160,558,1301,1.24,7,61.8
475,25,190,745,945,0.16,1,29.5
400,100,170,551,1285,1.28,28,91.1
228,97,205,900,940,1.61,28,30.1
371,20,207,750,994,1.12,28,40.2
481,48.1,169.31,690,1050,0.7,28,55.9
450,50,170,555,1294,1.28,90,98.5
383,0,202.99,575,1150,0,90,38.3
440,110,165,540,1261,1.15,1,23.1
327,65.4,196.2,758,983,0.4,7,21.22
352,39,207,750,994,1.6,28,51.8
475,25,190,745,945,0.16,3,46.1
440,110,165,540,1261,1.15,28,78.2
400,100,160,558,1301,1.24,1,22
352,39,207,750,994,1.35,3,28.1
450,50,160,562,1313,1.35,28,91.6
